reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A1B9FFKUZ6RZP3,B00009W3PA,Joshua Brown,"[0, 0]",It was nice to find a dryer cord this long and it works great.We added a second washer to our laundry room and this allowed us to move our dryer without having to move the outlet.,5,Nice Solid Cord!,1362960000,"03 11, 2013"
A2Q7JM44UHZTQ7,B00009W3PA,JR Calderon,"[0, 0]",I bought this for our new samsung dryer. It was So much more at the store.  It was easy to install and arrived really fast. I recommend. This item to anyone. Thanks,5,Great price!,1388188800,"12 28, 2013"
A1BC58F12GP4UZ,B00009W3PA,Julian Oliver,"[0, 0]",Mine had a scorch mark where it had been used previously but it still functions and that's all i really needed so thumbs up,4,Used Cord but it works,1389398400,"01 11, 2014"
A2EPX41GCR4C6L,B00009W3PA,justin schlossberg,"[0, 0]",Perfect! Looked for a longer cord and found it when we couldn't find one anywhere else. I would definitely recommend,5,Worked out just right!,1384300800,"11 13, 2013"
A3A6M08LGVF4P0,B00009W3PA,karen peters,"[0, 0]",its good and this is ridiculous why can't I just give it stars...really this is not worth rating anything if I have to type and not just click,5,really,1391472000,"02 4, 2014"
A1DIBBZI5L4MBL,B00009W3PA,KenP,"[0, 0]","I like it as much as you can like a power cord. It seems like its very durable, loop ends were perfect and its socket felt real strong. I am glad I didn't waste my time trying to repair the old one.",5,Thick strong quality,1391644800,"02 6, 2014"
A1T4LNLLGGVI10,B00009W3PA,Kev606,"[0, 0]",Works Great. Easy to install. Just put the middle cord on  the middle and you will be good to go,4,It works great,1386720000,"12 11, 2013"
A2WUI2IXUWB0TU,B00009W3PA,Kevin J,"[0, 0]","In hindsight, 10 feet is a bit much for what I needed.  If you want to position your dryer far away from an existing receptacle, then this is for you.  I really only needed 6 feet, and this thick wire does not hide easily.The terminals really should be shrink wrapped at the splice, with only the eyelet left bare.  An easy fix though for added peace of mind.  It's also kind of hard to determine which wire goes where with this length of cord, a marking of some sort would be helpful.All in all, it does its job and the price was right.",4,It works.,1354752000,"12 6, 2012"
AIYWPAD2J70AT,B00009W3PA,Kevin McDermott,"[0, 0]","I, like many others, was told that dryer cords longer than 6ft did not exist.  Thank god they were wrong because thanks to this cord we were able to stack our new Washer and Dryer and save a ton of much needed space in the laundry room!",5,Lifesaver,1335916800,"05 2, 2012"
A1Q171HP03S79X,B00009W3PA,Larry Neiman,"[1, 1]",Cord is constructed well and rated at 30 amps. Fast shipment. Needed 6' cord after rearranging laundry room.,5,Dryer Cord,1278201600,"07 4, 2010"
AEAD42X5MADGN,B00009W3PA,Lena,"[0, 0]","My husband and I just purchased our first home. We got lucky because it happens to be our dream home, except for the washer and dryer hookups in the kitchen. Unfortunately the vent for the dryer is about 8 feet from the plug, which meant pulling the dryer out in the middle of the room (it's a large kitchen with an entrance to the dining room, but the dryer was almost in the path of the other entrance) with a 6 foot hose stretched to the vent. Needless to say, it was an inconvenience to walk around and the tumbling could be heard in the living room. I went looking for a 10 foot cord at a few places around town (Walmart, Sears) where I found nothing longer than 6 feet. My husband called a couple places, a Sutherlands and a True Value, and they both told him 'they don't make any longer than 6 foot anymore.&#34; How do those people work at those places with such ignorance? They should look into stocking a few 10 foot dryer cords if they ever pull thier heads out! Anyway, I looked up this cord, bought it a few days ago, got it this morning and now my dryer is back next to the washer where it belongs! I highly recommend this cord to anyone with similar struggles!",5,THANK YOU! Life-saver purchase!,1402963200,"06 17, 2014"
AF091XR1KH0SJ,B00009W3PA,Lona H. Brown,"[0, 0]",The Dryer cord was received quickly and works great. The changeout was easy- I watched a youtube video to see how to do it,5,Dryer Cord,1378598400,"09 8, 2013"
A18LVS13PDNXLK,B00009W3PA,Lourieg13,"[0, 0]",this is great because it is long and we have flexibility to move our appliance around.,4,Four Stars,1404432000,"07 4, 2014"
AWVE3MD3NVV2C,B00009W3PA,MadDoc,"[0, 0]","It's 6', 3 conductor, and works. The strain relief is a 2 piece design - I had to bend it a little to make it work but no big deal.",5,Standard every day dryer cord,1402876800,"06 16, 2014"
A2PH5WQU8RX0UR,B00009W3PA,Mark J.,"[1, 1]","An odd setup for a dryer required an extra long cord if it was to be hooked up.  This cord was exactly what I needed, fit just like the original, and made one daughter very happy, not having to go to the laundromat, and me happy not having to purchace a stackable unit.",5,Happy Customer,1265760000,"02 10, 2010"
AXK3UCRGJZY1B,B00009W3PA,"Mark ""Mark""","[0, 0]","I got this along with the Whirlpool hoses to be able to locate our LG washer/dryer stack.  The rating is the same as the LG wiring, however the wire locations are reversed, so don't just hook it up identically to your dryer the way the stock cord is connected.  Take the time to ring out the plug to connector to be sure it's properly connected.",4,Working fine,1393718400,"03 2, 2014"
ATS32HHHD68CU,B00009W3PA,Martha Millard,"[0, 0]",Enabled me to move my dryer to a different location without calling an electrician to put in a new socket.,5,As listed,1397692800,"04 17, 2014"
A1LXDZAJKSJ2AQ,B00009W3PA,M. Bradley,"[8, 9]","It seems like if you've stumbled on this product, you too have fallen a bit short (pun intended) on your cable.  I have a stacked washer/dryer combination and the electrician that hooked up the plug installed it in a most inconvenient place.  The regular 6' cord that was installed was just a few inches too short but there was nothing I could do to change it because of the layout of the space.I, too, had looked high and low for a cable longer than 6' at the local supply houses, but to no avail.  I was told they didn't exist.  A quick search of the net showed me that not only did they exist, but my Amazon Prime Membership would have it delivered in a day or so and a great price.So, I ordered it and after it arrived, I could tell it was a quality product.  I've seen my share of cheap cables, and this is not one of them.  Truly a high quality product.  Very thick gauge wire and you could just tell this was a good cable and not a cheap flimsy hack of a cable.Installation was a breeze.. for my unit, I just removed the old cable and installed the new cable within just a few minutes.  Really a no-brainer.All in all, I am extremely happy with Amazon and the fact that I could find this online!  If you are like the rest of us who couldn't find it locally, this is it.  And it's the real deal.",5,Just what the electrician ordered!,1290902400,"11 28, 2010"
A20MMOYFA8BTNR,B00009W3PA,"McCarth ""aka sLiM sHaDy""","[1, 1]","I needed a longer than normal dryer cord for my dryer because I stack them. I only found this out AFTER Best Buy delivered my dryer and tried using the cord that I had purchased when I bought the dryer (a normal 6 foot one). I couldn't find this size anywhere locally. I searched and searched all day going from store to store and all they had was a 3 foot or 6 foot cord :( So I came on here and thankfully found this one.They shipped it quickly though, so thank god I was wan't without a dryer for too long!! But man these companies really need to tell us (consumers) these possibilities/scenarios way before they come and deliver your stuff and just leave you to deal with it!!!",5,Perfect Length,1370822400,"06 10, 2013"
AU3W92U1JGZ95,B00009W3PA,meg walgren,"[0, 0]","works for what i needed, i bought a used stacking washer/dryer and needed the cord to reach the old dryer plug, works well (my washer/dryer died after few months so don't know how long it will last)",5,works,1366243200,"04 18, 2013"
AZBPNMUMFVFCR,B00009W3PA,MHouse,"[0, 0]",great length,5,Five Stars,1404518400,"07 5, 2014"
A17QKSED2C7LV6,B00009W3PA,Michael Scott Tate,"[0, 0]",perfect 4 to 3 wire,5,can use dryer now,1398038400,"04 21, 2014"
A2QT9SV9PZQPIM,B00009W3PA,Mike 27513,"[0, 0]",Needed a longer cord for new Dryer than 4 ft cord so chose this 6 ft. cord.Cord seems to be OK in terms of doing the job  but the included strain relief diameter is too large to work with either a new Whirlpool stacked front load dryer or an old Kenmore side by side floor dryer.Re-used the original strain relief but depending on zoning code  this may not be OK.,3,"Dryer Power cord OK,  Included separate  Strain relief doesn't fit either new or old dryer opening",1402444800,"06 11, 2014"
A1MX5ETX3CZR8C,B00009W3PA,Mike Jeter,"[0, 0]","We have a dryer stuffed in a place where it required a longer pig-tail than the 6 foot that Lowe's/Home Depot has, so we purchased this.  It works fine.",5,Great cord for the price,1389916800,"01 17, 2014"
A1QIV53Z77LLRM,B00009W3PA,MO,"[0, 0]",The Petra dryer cord was very easy to install and works very well.  The quality of the cord seems very durable.,5,Petra dryer 6 foot cord,1357084800,"01 2, 2013"
A3FV9K9VFISWO3,B00009W3PA,momfl,"[0, 0]","Received item in good condition, exactly as ordered. Works good; just what was needed to move dryer to a different spot.",5,Exactly as ordered,1398556800,"04 27, 2014"
ATXMAYOKUZRB4,B00009W3PA,mommyjox2,"[0, 0]",I have looked everywhere for a cord this long! In wasn't going pay what the stores were charging!! This is a great price and works amazing! I ave had it a while and not one problem!!,5,Hard to find,1363305600,"03 15, 2013"
AJ0JT66K86CWU,B00009W3PA,"M. Perry ""just a normal amazon customer""","[0, 0]","This power cord is one of the only of its length.  Quality is good, and it was easy to install.",5,does the job,1262908800,"01 8, 2010"
A2M33WQCXVVU1W,B00009W3PA,Mrs. Chester L. Hedrick,"[0, 0]",I reluctantly purchased this cord because it was not UL listed but I needed the lenght in order to stack my new dryer like I wanted it.  My brother installed it and it works beautifully.,5,Dryer cord,1402444800,"06 11, 2014"
A3P1PGL7XZA8BZ,B00009W3PA,Nan B,"[3, 4]","I really needed a longer cord for my dryer and couldn't find on in any stores, but Amazon came through.  Found the cord I needed and it worked great.",4,Needed a longer cord,1303776000,"04 26, 2011"
A712TJ5820FAY,B00009W3PA,Neil Eisenwasser,"[0, 0]",quick turnaround and the wire fits perfectlyin the area which I needed it for and the price was excellent,5,quick,1355356800,"12 13, 2012"
A33WSJDFHF2OI7,B00009W3PA,"Nicole Ann Johnson ""Coco""","[0, 0]","I needed a much longer cord that usual due to my new awkward laundry room.  After shopping around locally with no luck, I went straight to Amazon, and I found this company's product with a great price.  This product was received in top condition with a speedy delivery.  I could not be more satisfied.  Thank you.",5,"Great, Great, and more Great!",1377907200,"08 31, 2013"
A2IXDC9QNQILHQ,B00009W3PA,Ninny82,"[1, 2]",Long enough for me to use my side by side w/d in my pantry. The 6' dryer plug my dryer came with was too short. Very easy to install too.,5,Excellent plug,1381795200,"10 15, 2013"
A170GY15JIVYNL,B00009W3PA,"N. Joseph ""natedj@hotmail.com""","[7, 8]","So glad I found this.I decided to stack my washer + dryer to get some laundry room space and all was well till I notice the cord was 4"" shy of reaching the outlet. None of the bigbox stores, Lowes etc. carried them. I called around to all the Appliance parts stores locally and was unsuccessful. I had my mind set on move the outlet when I googled ""10' DRYER CORD"" and low and behold Amazon had it. for about the same $10 price that most stores sell the 6 footer cord.",5,So glad I found this 10' dryer cord,1250467200,"08 17, 2009"
